Window_Size,Hidden_Layer_Size,Epoch,Loss
10,200,338,163.1503906
10,200,339,119.7469559
10,200,340,116.1939926
10,200,341,132.0296631
10,200,342,102.6518021
10,200,343,120.3765869
10,200,344,188.8296661
10,200,345,198.3587799
10,200,346,108.1198883
10,200,347,125.4466553
10,200,348,175.1551819
10,200,349,116.2384415
10,200,350,76.22716522
10,200,351,81.93212891
10,200,352,105.5956802
10,200,353,93.23416901
10,200,354,128.0988464
10,200,355,133.6244202
10,200,356,87.80316925
10,200,357,66.34246826
10,200,358,68.98300171
10,200,359,77.0694809
10,200,360,85.81450653
10,200,361,99.03794098
10,200,362,303.0006104
10,200,363,214.3502045
10,200,364,147.5371246
10,200,365,113.8689346
10,200,366,85.34490967
10,200,367,70.20218658
10,200,368,64.27546692
10,200,369,44.89872742
10,200,370,42.22119141
10,200,371,69.2307663
10,200,372,80.50632477
10,200,373,86.87148285
10,200,374,107.2191849
10,200,375,115.3108521
10,200,376,157.9294434
10,200,377,450.1169128
10,200,378,181.6220551
10,200,379,110.4077682
10,200,380,74.55514526
10,200,381,61.49535751
10,200,382,53.49024582
10,200,383,63.2974472
10,200,384,53.99156189
10,200,385,67.85916138
10,200,386,81.3352356
10,200,387,110.9527054
10,200,388,701.5550537
10,200,389,694.9486084
10,200,390,268.8282471
10,200,391,107.432457
10,200,392,74.93836212
10,200,393,87.45079803
10,200,394,52.25367737
10,200,395,36.3123703
10,200,396,29.85998344
10,200,397,26.27914429
10,200,398,24.53252983
10,200,399,22.73192215
10,200,400,22.32385445
10,200,401,25.27378464
10,200,402,26.02493286
10,200,403,32.81079483
10,200,404,68.91329956
10,200,405,87.04242706
10,200,406,118.2133865
10,200,407,146.1101379
10,200,408,125.8671341
10,200,409,112.3776093
10,200,410,90.46080017
10,200,411,69.22060394
10,200,412,74.90467072
10,200,413,72.4883728
10,200,414,77.51939392
10,200,415,175.9489288
10,200,416,133.9843903
10,200,417,114.2928085
10,200,418,73.34983826
10,200,419,64.94902802
10,200,420,66.08953857
10,200,421,76.78055573
10,200,422,78.00699615
10,200,423,107.8156128
10,200,424,203.0702209
10,200,425,282.4784851
10,200,426,114.5451355
10,200,427,65.80922699
10,200,428,49.3404274
10,200,429,36.48575974
10,200,430,32.14485931
10,200,431,27.13778114
10,200,432,24.07260132
10,200,433,25.94766045
10,200,434,32.05937958
10,200,435,40.89107895
10,200,436,58.85643387
10,200,437,67.79020691
10,200,438,109.0610809
10,200,439,134.7126312
10,200,440,105.7435074
10,200,441,95.53459167
10,200,442,127.261795
10,200,443,486.9181519
10,200,444,406.7816467
10,200,445,112.4549561
10,200,446,52.90907288
10,200,447,36.99035645
10,200,448,29.8149929
10,200,449,23.15756226
10,200,450,20.17222214
10,200,451,19.33839798
10,200,452,19.44074821
10,200,453,27.99776268
10,200,454,49.93797684
10,200,455,69.70071411
10,200,456,66.63763428
10,200,457,88.3006134
10,200,458,84.05756378
10,200,459,134.1972351
10,200,460,154.6853943
10,200,461,133.8881226
10,200,462,91.86053467
10,200,463,77.26834106
10,200,464,49.187603
10,200,465,39.06533813
10,200,466,34.84468079
10,200,467,46.37654877
10,200,468,53.24188232
10,200,469,54.10268784
10,200,470,111.830246
10,200,471,477.5926514
10,200,472,680.2948608
10,200,473,258.9093018
10,200,474,108.0169296
10,200,475,53.73582458
10,200,476,34.95861053
10,200,477,25.74369812
10,200,478,19.7756424
10,200,479,16.34140015
10,200,480,15.10603046
10,200,481,13.99825668
10,200,482,13.82773018
10,200,483,13.89875221
10,200,484,16.88136482
10,200,485,26.24043846
10,200,486,44.46519089
10,200,487,83.44934082
10,200,488,113.4689789
10,200,489,94.9585495
10,200,490,140.7075043
10,200,491,171.1030121
10,200,492,261.981781
10,200,493,107.8738632
10,200,494,77.3551178
10,200,495,38.21502686
10,200,496,25.84519196
10,200,497,21.48233414
10,200,498,20.75387001
10,200,499,20.84046173
10,200,500,21.38547707
10,200,501,23.09152031
10,200,502,36.6258316
10,200,503,42.60998917
10,200,504,90.31110382
10,200,505,335.0530701
10,200,506,725.9833984
10,200,507,141.5921936
10,200,508,64.40526581
10,200,509,37.0785675
10,200,510,27.52638435
10,200,511,20.56431198
10,200,512,16.76740265
10,200,513,13.86755943
10,200,514,11.83782005
10,200,515,11.53436279
10,200,516,11.94431019
10,200,517,15.39899921
10,200,518,30.72670937
10,200,519,56.88643646
10,200,520,122.3914413
10,200,521,665.5742188
10,200,522,207.9213104
10,200,523,99.12849426
10,200,524,56.39314651
10,200,525,37.26903915
10,200,526,24.39076996
10,200,527,16.54247475
10,200,528,14.50084019
10,200,529,13.68272209
10,200,530,13.01698017
10,200,531,14.826828
10,200,532,18.39231491
10,200,533,20.40653038
10,200,534,23.15350723
10,200,535,32.74157333
10,200,536,111.2047501
10,200,537,124.0655441
10,200,538,121.1021881
10,200,539,240.8695221
10,200,540,131.4615936
10,200,541,196.821228
10,200,542,99.35044861
10,200,543,74.35839844
10,200,544,51.13835526
10,200,545,40.95288467
10,200,546,32.00040817
10,200,547,24.57662392
10,200,548,24.11397934
10,200,549,20.84576988
10,200,550,19.94744873
10,200,551,20.98732185
10,200,552,31.53004074
10,200,553,81.6187973
10,200,554,93.37600708
10,200,555,134.1454926
10,200,556,251.0188751
10,200,557,204.3135376
10,200,558,78.03394318
10,200,559,49.49843216
10,200,560,30.91838837
10,200,561,21.46652222
10,200,562,16.88965797
10,200,563,18.62254715
10,200,564,18.41402817
10,200,565,17.78289604
10,200,566,18.49403191
10,200,567,21.52877808
10,200,568,28.45542717
10,200,569,40.9144249
10,200,570,75.41757202
10,200,571,99.748909
10,200,572,317.9772644
10,200,573,547.4871216
10,200,574,184.1101532
10,200,575,96.56479645
10,200,576,78.99106598
10,200,577,47.00417328
10,200,578,32.19929886
10,200,579,23.37244415
10,200,580,17.73996544
10,200,581,14.04193211
10,200,582,11.58771038
10,200,583,13.02101326
10,200,584,14.52815819
10,200,585,17.06066322
10,200,586,19.08849335
10,200,587,25.45008659
10,200,588,35.04580307
10,200,589,99.73009491
10,200,590,160.863678
10,200,591,180.9635315
10,200,592,91.25249481
10,200,593,65.70970917
10,200,594,46.70687103
10,200,595,38.49223709
10,200,596,32.93661499
10,200,597,26.15616798
10,200,598,20.64200974
10,200,599,24.44294167
10,200,600,22.734375
10,200,601,23.78604317
10,200,602,28.29225922
10,200,603,32.78359604
10,200,604,61.75225449
10,200,605,155.3087921
10,200,606,429.6051941
10,200,607,345.0139771
10,200,608,274.6689148
10,200,609,103.1226578
10,200,610,52.12806702
10,200,611,32.25304413
10,200,612,21.71183968
10,200,613,16.44786453
10,200,614,12.25700951
10,200,615,10.01493645
10,200,616,8.344522476
10,200,617,8.017186165
10,200,618,8.886655807
10,200,619,10.02818584
10,200,620,13.27818871
10,200,621,18.69016647
10,200,622,32.66877747
10,200,623,40.73266983
10,200,624,48.39568329
10,200,625,72.10163116
10,200,626,272.3804016
10,200,627,650.8585815
10,200,628,173.2200012
10,200,629,75.01774597
10,200,630,40.64632797
10,200,631,25.75724411
10,200,632,17.45343208
10,200,633,13.31554317
10,200,634,17.45292091
10,200,635,18.25276184
10,200,636,15.93738079
10,200,637,16.64904213
10,200,638,37.1950798
10,200,639,48.78154373
10,200,640,39.0153656
10,200,641,32.23802185
10,200,642,33.22026443
10,200,643,33.00020218
10,200,644,30.18810272
10,200,645,31.59819603
10,200,646,38.60056686
10,200,647,44.62270737
10,200,648,79.82646179
10,200,649,75.60368347
10,200,650,83.92900848
10,200,651,175.1277924
10,200,652,135.8576965
10,200,653,72.00043488
10,200,654,66.31079865
10,200,655,41.2252388
10,200,656,30.0375576
10,200,657,21.0968895
10,200,658,16.58255577
10,200,659,13.53028202
10,200,660,12.33980942
10,200,661,12.36340332
10,200,662,11.4092226
10,200,663,15.15540981
10,200,664,23.12129784
10,200,665,45.99840927
10,200,666,97.21677399
10,200,667,294.063446
10,200,668,278.5681763
10,200,669,115.1246567
10,200,670,51.22597122
10,200,671,34.92915344
10,200,672,22.38903046
10,200,673,19.18805122
10,200,674,14.23509312
10,200,675,10.02196217
10,200,676,8.131140709
10,200,677,8.173126221
10,200,678,8.666157722
10,200,679,12.1227684
10,200,680,18.91751099
10,200,681,28.75481987
10,200,682,62.42309952
10,200,683,98.28697205
10,200,684,133.4323425
10,200,685,114.1918945
10,200,686,73.35403442
10,200,687,65.57209778
10,200,688,43.3873558
10,200,689,40.21147156
10,200,690,35.17705154
10,200,691,37.18783951
10,200,692,31.2611599
10,200,693,25.21483803
10,200,694,26.44289017
10,200,695,22.96272659
10,200,696,28.57460403
10,200,697,46.93702316
10,200,698,296.8486328
10,200,699,757.6009521
10,200,700,234.7570801
10,200,701,97.45366669
10,200,702,51.34299469
10,200,703,33.35333252
10,200,704,23.21796417
10,200,705,17.75597954
10,200,706,16.05575562
10,200,707,13.41102219
10,200,708,12.10364342
10,200,709,11.89640236
10,200,710,11.93915367
10,200,711,10.54948521
10,200,712,12.54153347
10,200,713,14.3282671
10,200,714,24.14220047
10,200,715,50.00688553
10,200,716,77.34957123
10,200,717,174.4346771
10,200,718,106.4498291
10,200,719,92.14736176
10,200,720,49.07263565
10,200,721,31.59803581
10,200,722,20.44465637
10,200,723,14.27073097
10,200,724,11.94347477
10,200,725,11.40003014
10,200,726,11.09976101
10,200,727,18.63334274
10,200,728,26.18296432
10,200,729,42.98987579
10,200,730,75.85908508
10,200,731,84.19015503
10,200,732,136.2393341
10,200,733,313.877533
10,200,734,121.7577362
10,200,735,65.42211151
10,200,736,39.41080856
10,200,737,26.70806503
10,200,738,19.62830353
10,200,739,12.50002861
10,200,740,9.762669563
10,200,741,10.11293602
10,200,742,9.700690269
10,200,743,9.643342972
10,200,744,10.64818096
10,200,745,15.73736954
10,200,746,20.5581913
10,200,747,31.73601913
10,200,748,447.6079102
10,200,749,328.117157
10,200,750,109.8037796
10,200,751,79.17184448
10,200,752,31.82860565
10,200,753,19.41374779
10,200,754,13.80937195
10,200,755,9.685736656
10,200,756,7.516950607
10,200,757,6.179470539
10,200,758,5.963042736
10,200,759,6.318111897
10,200,760,6.340771198
10,200,761,6.54436636
10,200,762,14.07863712
10,200,763,18.86541939
10,200,764,37.64608765
10,200,765,75.11542511
10,200,766,95.28798676
10,200,767,77.17375946
10,200,768,69.8910141
10,200,769,100.9156036
10,200,770,95.45191956
10,200,771,43.73519897
10,200,772,32.09854889
10,200,773,22.54523087
10,200,774,19.87254524
10,200,775,18.12280846
10,200,776,12.24803829
10,200,777,11.55284786
10,200,778,13.77294827
10,200,779,14.81332874
10,200,780,18.49572182
10,200,781,26.08539009
10,200,782,40.94783401
10,200,783,70.91674042
10,200,784,121.7067795
10,200,785,83.15890503
10,200,786,74.35900879
10,200,787,71.90625
10,200,788,150.8187256
10,200,789,116.2918243
10,200,790,72.1653595
10,200,791,45.43694305
10,200,792,32.26115036
10,200,793,27.37381935
10,200,794,22.7635498
10,200,795,20.16590691
10,200,796,19.38063812
10,200,797,14.31602859
10,200,798,14.11092186
10,200,799,12.58273792
10,200,800,11.65200615
10,200,801,12.95877457
10,200,802,16.52583122
10,200,803,31.42641068
10,200,804,40.40660858
10,200,805,44.43423843
10,200,806,79.63568878
10,200,807,267.2582703
10,200,808,162.2465668
10,200,809,84.64033508
10,200,810,43.7532692
10,200,811,27.53972054
10,200,812,15.66455746
10,200,813,9.503494263
10,200,814,7.182935715
10,200,815,6.10908556
10,200,816,5.568655491
10,200,817,5.360100746
10,200,818,8.034812927
10,200,819,9.038580894
10,200,820,14.09610748
10,200,821,17.65719032
10,200,822,42.71516037
10,200,823,127.2442322
10,200,824,314.3551025
10,200,825,108.8877182
10,200,826,55.62316132
10,200,827,31.41285324
10,200,828,17.88571167
10,200,829,11.16133213
10,200,830,7.997071743
10,200,831,6.010784149
10,200,832,5.412064552
10,200,833,4.945578575
10,200,834,5.387979031
10,200,835,6.837606907
10,200,836,11.46891308
10,200,837,24.51709557
10,200,838,54.76607895
10,200,839,96.6600647
10,200,840,104.1149139
10,200,841,118.8138046
10,200,842,71.32531738
10,200,843,43.98615646
10,200,844,29.18535423
10,200,845,18.15035629
10,200,846,13.01048565
10,200,847,9.066488266
10,200,848,7.887295246
10,200,849,6.824458122
10,200,850,7.385551453
10,200,851,9.724144936
10,200,852,11.97247219
10,200,853,31.76890373
10,200,854,69.30396271
10,200,855,220.2805176
10,200,856,195.4414063
10,200,857,75.46948242
10,200,858,53.33950424
10,200,859,34.64821625
10,200,860,19.19734001
10,200,861,13.30079937
10,200,862,11.23886585
10,200,863,8.380743027
10,200,864,6.812314034
10,200,865,6.247875214
10,200,866,7.25095892
10,200,867,7.432855129
10,200,868,8.511588097
10,200,869,13.55458927
10,200,870,18.71002007
10,200,871,31.77346039
10,200,872,45.6052742
10,200,873,65.27547455
10,200,874,130.593277
10,200,875,98.29882813
10,200,876,87.08668518
10,200,877,48.17072678
10,200,878,35.12177277
10,200,879,38.43209457
10,200,880,50.68841934
10,200,881,37.70006943
10,200,882,31.764534
10,200,883,28.16947556
10,200,884,26.62975502
10,200,885,17.52765656
10,200,886,14.06010437
10,200,887,13.76050949
10,200,888,12.43757915
10,200,889,10.98121071
10,200,890,11.95936775
10,200,891,13.62781143
10,200,892,18.26391792
10,200,893,34.2975235
10,200,894,344.3169861
10,200,895,298.9071655
10,200,896,140.1981354
10,200,897,55.35977936
10,200,898,31.01334
10,200,899,17.99323845
10,230,0,12982.69727
10,230,1,9685.006836
10,230,2,7901.955078
10,230,3,6907.331543
10,230,4,6278.133789
10,230,5,5838.769531
10,230,6,5521.178711
10,230,7,5277.158203
10,230,8,5083.885254
10,230,9,4930.933594
10,230,10,4797.084473
10,230,11,4683.248535
10,230,12,4586.369141
10,230,13,4506.437012
10,230,14,4442.530762
10,230,15,4395.454102
10,230,16,4346.053711
10,230,17,4306.431641
10,230,18,4272.991699
10,230,19,4239.361328
10,230,20,4207.375
10,230,21,4184.300781
10,230,22,4160.312012
10,230,23,4143.817383
10,230,24,4126.644043
10,230,25,4107.192383
10,230,26,4089.809326
10,230,27,4075.56543
10,230,28,4058.03125
10,230,29,4042.054932
10,230,30,4024.65332
10,230,31,4010.204102
10,230,32,4000.089844
10,230,33,3989.545898
10,230,34,3974.141357
10,230,35,3959.801514
10,230,36,3945.334229
10,230,37,3930.439697
10,230,38,3921.425781
10,230,39,3906.907715
10,230,40,3891.844482
10,230,41,3880.572754
10,230,42,3872.02002
10,230,43,3856.595215
10,230,44,3847.098877
10,230,45,3832.02832
10,230,46,3817.121826
10,230,47,3808.055176
10,230,48,3791.357178
10,230,49,3779.088623
10,230,50,3764.471924
10,230,51,3752.856934
10,230,52,3732.653076
10,230,53,3710.083984
10,230,54,3693.656006
10,230,55,3695.937744
10,230,56,3666.563232
10,230,57,3640.776855
10,230,58,3638.490234
10,230,59,3619.584229
10,230,60,3604.290039
10,230,61,3575.231201
10,230,62,3534.054443
10,230,63,3509.569336
10,230,64,3493.44043
10,230,65,3500.767822
10,230,66,3464.150391
10,230,67,3423.573486
10,230,68,3398.889648
10,230,69,3377.511719
10,230,70,3349.493164
10,230,71,3366.380127
10,230,72,3326.507324
10,230,73,3285.544434
10,230,74,3261.803711
10,230,75,3227.769531
10,230,76,3198.526611
10,230,77,3173.683105
10,230,78,3122.17627
10,230,79,3104.577393
10,230,80,3076.427979
10,230,81,3048.214355
10,230,82,3017.555176
10,230,83,2975.688232
10,230,84,2933.026123
10,230,85,2940.378662
10,230,86,2983.367432
10,230,87,2911.557617
10,230,88,2866.199219
10,230,89,2820.53125
10,230,90,2779.02832
10,230,91,2740.475342
10,230,92,2712.10083
10,230,93,2672.915771
10,230,94,2634.374268
10,230,95,2611.966064
10,230,96,2579.870361
10,230,97,2552.958496
10,230,98,2520.947754
10,230,99,2542.043701
10,230,100,2654.093994
10,230,101,2726.621094
10,230,102,2782.567627
10,230,103,2660.79834
10,230,104,2571.407227
10,230,105,2453.018555
10,230,106,2366.70752
10,230,107,2336.817871
10,230,108,2430.457031
10,230,109,2305.084961
10,230,110,2175.689941
10,230,111,2133.994629
10,230,112,2075.675537
10,230,113,2062.203369
10,230,114,1992.099976
10,230,115,1954.433838
10,230,116,1915.456421
10,230,117,1872.446899
10,230,118,1877.643555
10,230,119,1798.562866
10,230,120,1829.794556
10,230,121,1933.506226
10,230,122,1838.804199
10,230,123,1771.868042
10,230,124,1638.385864
10,230,125,1571.283447
10,230,126,1523.089478
10,230,127,1583.873901
10,230,128,1493.737061
10,230,129,1444.049561
10,230,130,1475.621948
10,230,131,1515.250488
10,230,132,1451.296753
10,230,133,1351.280884
10,230,134,1275.744873
10,230,135,1244.80188
10,230,136,1254.830078
10,230,137,1223.26709
10,230,138,1208.796997
10,230,139,1251.10791
10,230,140,1295.827271
10,230,141,1252.532837
10,230,142,1130.728882
10,230,143,1048.924438
10,230,144,1035.687378
10,230,145,984.031189
10,230,146,992.1947632
10,230,147,1216.958374
10,230,148,1393.170288
10,230,149,1334.779419
10,230,150,1064.525635
10,230,151,920.0363159
10,230,152,854.6655273
10,230,153,836.6730347
10,230,154,863.8692017
10,230,155,839.1784058
10,230,156,843.4529419
10,230,157,804.7859497
10,230,158,911.9874878
10,230,159,917.9503784
10,230,160,832.7059326
10,230,161,1497.402222
10,230,162,1105.802856
10,230,163,882.9486084
10,230,164,755.4805298
10,230,165,717.8804321
10,230,166,694.1013184
10,230,167,664.8566284
10,230,168,638.6373291
10,230,169,628.4165649
10,230,170,595.8566284
10,230,171,584.8103027
10,230,172,730.8638916
10,230,173,681.4628906
10,230,174,919.9983521
10,230,175,707.8536377
10,230,176,656.2814331
10,230,177,579.651001
10,230,178,657.5721436
10,230,179,749.3946533
10,230,180,993.260376
10,230,181,623.7144775
10,230,182,533.5922241
10,230,183,518.1257324
10,230,184,479.7580261
10,230,185,442.7815552
10,230,186,439.7058411
10,230,187,435.7957458
10,230,188,436.8587036
10,230,189,472.7182007
10,230,190,508.6026611
10,230,191,468.4826355
10,230,192,406.766449
10,230,193,367.8022461
10,230,194,432.4436646
10,230,195,727.3207397
10,230,196,515.6557007
10,230,197,432.0280151
10,230,198,386.4431763
10,230,199,346.762207
10,230,200,339.1320801
10,230,201,371.2301636
10,230,202,401.085907
10,230,203,420.0716248
10,230,204,436.0499573
10,230,205,439.8479309
10,230,206,328.0123596
10,230,207,353.2712708
10,230,208,515.1661377
10,230,209,322.325592
10,230,210,297.7494812
10,230,211,268.7400818
10,230,212,270.7429504
10,230,213,260.9829407
10,230,214,270.1153564
10,230,215,282.3959961
10,230,216,427.6526489
10,230,217,680.1528931
10,230,218,495.0639648
10,230,219,367.8902588
10,230,220,358.4493408
10,230,221,308.8037109
10,230,222,306.3812561
10,230,223,306.7264404
10,230,224,437.6488953
10,230,225,797.8121338
10,230,226,575.9805298
10,230,227,486.3889465
10,230,228,424.8675537
10,230,229,464.2610779
10,230,230,425.1213684
10,230,231,336.9235229
10,230,232,316.6868591
10,230,233,267.1251831
10,230,234,215.5484161
10,230,235,199.8037262
10,230,236,177.6787262
10,230,237,208.1355438
10,230,238,266.5257263
10,230,239,208.5926208
10,230,240,178.3580627
10,230,241,178.6176147
10,230,242,159.533844
10,230,243,143.9377899
10,230,244,281.3659973
10,230,245,482.7489624
10,230,246,479.5188904
10,230,247,343.0944214
10,230,248,273.0751343
10,230,249,210.6997223
10,230,250,168.7428284
10,230,251,135.6134644
10,230,252,137.9273682
10,230,253,127.5874557
10,230,254,320.3058777
10,230,255,208.9651184
10,230,256,253.7139587
10,230,257,203.5619507
10,230,258,144.568222
10,230,259,152.1876526
10,230,260,143.0233307
10,230,261,161.3419952
10,230,262,169.3750458
10,230,263,135.6927643
10,230,264,112.8108215
10,230,265,115.7312622
10,230,266,138.0987244
10,230,267,258.5707703
10,230,268,398.1112366
10,230,269,225.6909485
10,230,270,164.8274231
10,230,271,140.2835846
10,230,272,172.5059052
10,230,273,174.6522217
10,230,274,175.8778687
10,230,275,184.5996704
10,230,276,158.5251465
10,230,277,106.5102539
10,230,278,107.2108688
10,230,279,93.86332703
10,230,280,83.18084717
10,230,281,102.1425781
10,230,282,124.7540436
10,230,283,183.3144379
10,230,284,176.4820099
10,230,285,160.8869019
10,230,286,413.4512024
10,230,287,340.0625916
10,230,288,139.7281799
10,230,289,121.3530197
10,230,290,87.7243042
10,230,291,77.49746704
10,230,292,77.08422089
10,230,293,95.32944489
10,230,294,188.1201019
10,230,295,130.3421173
10,230,296,92.44184113
10,230,297,104.2190704
10,230,298,126.4081345
10,230,299,113.6804504
10,230,300,195.3806763
10,230,301,198.6963959
10,230,302,165.9890594
10,230,303,206.2528229
10,230,304,147.302002
10,230,305,125.5789871
10,230,306,105.9021149
10,230,307,74.67593384
10,230,308,72.0568161
10,230,309,65.14564514
10,230,310,63.73199081
10,230,311,168.9050903
10,230,312,192.5726929
10,230,313,176.1422577
10,230,314,134.3626862
10,230,315,117.1995163
10,230,316,82.81510162
10,230,317,98.3154068
10,230,318,111.4580536
10,230,319,119.2208633
10,230,320,107.207222
10,230,321,101.2601318
10,230,322,92.09710693
10,230,323,100.6156693
10,230,324,141.5133514
10,230,325,110.6453705
10,230,326,140.226944
10,230,327,121.0307617
10,230,328,92.12325287
10,230,329,98.3119812
10,230,330,310.896698
10,230,331,203.5618591
10,230,332,106.538208
10,230,333,76.33795166
10,230,334,76.01617432
10,230,335,74.66994476
10,230,336,133.2217407
10,230,337,112.0587616
10,230,338,105.5496902
10,230,339,103.9119263
10,230,340,78.66969299
10,230,341,65.14892578
10,230,342,67.44767761
10,230,343,74.42771149
10,230,344,144.8726501
10,230,345,205.526474
10,230,346,195.3997498
10,230,347,150.6491699
10,230,348,101.7405548
10,230,349,91.31620026
10,230,350,79.58900452
10,230,351,62.91786575
10,230,352,69.74629974
10,230,353,67.21955109
10,230,354,59.40919113
10,230,355,60.41372299
10,230,356,79.16325378
10,230,357,115.1471329
10,230,358,734.7994385
10,230,359,459.8119507
10,230,360,154.1952515
10,230,361,98.68668365
10,230,362,76.61928558
10,230,363,58.5217247
10,230,364,54.33923721
10,230,365,39.75007629
10,230,366,37.74291611
10,230,367,39.0603447
10,230,368,43.61297226
10,230,369,51.28782654
10,230,370,58.02983475
10,230,371,63.61439514
10,230,372,83.45307922
10,230,373,108.9381943
10,230,374,102.5557556
10,230,375,96.07626343
10,230,376,92.1317215
10,230,377,100.6488495
10,230,378,88.82450867
10,230,379,110.8399811
10,230,380,136.6360626
10,230,381,346.4473877
10,230,382,316.9179993
10,230,383,126.3706284
10,230,384,79.50891113
10,230,385,61.80739975
10,230,386,48.30590439
10,230,387,39.13597488
10,230,388,41.02882004
10,230,389,42.3794632
10,230,390,38.9132843
10,230,391,34.52730942
10,230,392,39.63279724
10,230,393,41.94886017
10,230,394,54.1245079
10,230,395,93.64662933
10,230,396,236.396759
10,230,397,510.7835083
10,230,398,296.4669189
10,230,399,164.697525
10,230,400,115.9595184
10,230,401,62.07291412
10,230,402,44.22631836
10,230,403,32.35813904
10,230,404,23.2150135
10,230,405,20.51898766
10,230,406,18.30758095
10,230,407,19.74243164
10,230,408,22.62173462
10,230,409,30.92529297
10,230,410,51.80886078
10,230,411,79.91085815
10,230,412,85.96312714
10,230,413,95.77939606
10,230,414,101.466774
10,230,415,92.50966644
10,230,416,92.6916275
10,230,417,74.77857208
10,230,418,82.25835419
10,230,419,74.7841568
10,230,420,68.2432785
10,230,421,75.00769043
10,230,422,95.10277557
10,230,423,99.29351044
10,230,424,79.48318481
10,230,425,79.88734436
10,230,426,78.98181915
10,230,427,60.86367416
10,230,428,65.1966629
10,230,429,58.68265533
10,230,430,69.36623383
10,230,431,65.7114563
10,230,432,62.85731888
10,230,433,78.57485962
10,230,434,65.69717407
10,230,435,63.6991806
10,230,436,69.52352905
10,230,437,105.1069794
10,230,438,145.4396057
10,230,439,117.3641205
10,230,440,190.1764679
10,230,441,90.050354
10,230,442,145.436203
10,230,443,100.9742889
10,230,444,58.17430496
10,230,445,43.64215088
10,230,446,36.35597229
10,230,447,38.07103348
10,230,448,49.11723328
10,230,449,43.4020195
10,230,450,39.63022995
10,230,451,37.18203354
10,230,452,35.62863541
10,230,453,33.62120819
10,230,454,52.68759155
10,230,455,81.14002228
10,230,456,173.4454651
10,230,457,532.1554565
10,230,458,212.2198639
10,230,459,88.80931854
10,230,460,62.10863113
10,230,461,37.83719254
10,230,462,29.68709373
10,230,463,23.41004181
10,230,464,19.70832253
10,230,465,18.28813362
10,230,466,17.37011719
10,230,467,20.05340385
10,230,468,25.5956974
10,230,469,45.42731094
10,230,470,88.22073364
10,230,471,157.0350494
10,230,472,101.4472351
10,230,473,82.28582764
10,230,474,65.49201202
10,230,475,56.35746765
10,230,476,44.5438652
10,230,477,38.16326141
10,230,478,33.50733185
10,230,479,35.72290421
10,230,480,37.4678421
10,230,481,48.69802475
10,230,482,44.50524521
10,230,483,62.16561127
10,230,484,72.57719421
10,230,485,100.8755112
10,230,486,137.6073303
10,230,487,114.270256
10,230,488,93.73745728
10,230,489,67.27950287
10,230,490,47.83985519
10,230,491,54.33592606
10,230,492,48.27116776
10,230,493,41.18597794
10,230,494,43.01488876
10,230,495,53.18481827
10,230,496,55.65036774
10,230,497,56.96545792
10,230,498,64.13886261
10,230,499,65.47710419
10,230,500,70.84618378
10,230,501,71.8779068
10,230,502,110.7034302
10,230,503,76.80336761
10,230,504,51.61719894
10,230,505,42.47367096
10,230,506,37.34124374
10,230,507,39.12192535
10,230,508,43.15326309
10,230,509,37.67615509
10,230,510,41.93450165
10,230,511,53.82391357
10,230,512,55.76617432
10,230,513,50.68785858
10,230,514,70.7412796
10,230,515,94.73845673
10,230,516,68.07998657
10,230,517,57.31272125
10,230,518,78.83123779
10,230,519,59.59460831
10,230,520,50.12155533
10,230,521,36.65645981
10,230,522,37.16100693
10,230,523,49.76723862
10,230,524,73.96930695
10,230,525,48.84871292
10,230,526,32.06788635
10,230,527,35.17325592
10,230,528,33.30051041
10,230,529,29.4539547
10,230,530,29.81221581
10,230,531,34.45428848
10,230,532,48.61051178
10,230,533,78.93804169
10,230,534,879.3568115
10,230,535,934.8322754
10,230,536,168.2655334
10,230,537,69.50189972
10,230,538,39.52671814
10,230,539,27.36598969
10,230,540,21.28194046
10,230,541,17.32814789
10,230,542,14.1412611
10,230,543,13.63921547
10,230,544,10.86128712
10,230,545,10.29326439
10,230,546,9.082627296
10,230,547,7.865254879
10,230,548,7.630757809
10,230,549,10.3463974
10,230,550,13.13096333
10,230,551,20.04398155
10,230,552,28.45700645
10,230,553,42.83341217
10,230,554,135.6505737
10,230,555,307.7066345
10,230,556,128.9506226
10,230,557,71.15933228
10,230,558,50.73708344
10,230,559,36.56333923
10,230,560,29.87437057
10,230,561,20.41493034
10,230,562,17.12420464
10,230,563,15.13956356
10,230,564,16.57463837
10,230,565,16.87858963
10,230,566,26.81733704
10,230,567,31.90540314
10,230,568,37.76048279
10,230,569,42.86013031
10,230,570,47.65909576
10,230,571,53.20301056
10,230,572,93.88102722
10,230,573,109.9289246
10,230,574,278.3466797
10,230,575,144.3066406
10,230,576,77.92146301
10,230,577,53.32514572
10,230,578,34.70695877
10,230,579,24.05518723
10,230,580,21.44255829
10,230,581,19.14020538
10,230,582,17.32524681
10,230,583,13.79563904
10,230,584,15.51847839
10,230,585,17.58243752
10,230,586,18.84103966
10,230,587,19.99433899
10,230,588,27.61044884
10,230,589,33.24552536
10,230,590,60.60062027
10,230,591,198.8488312
10,230,592,247.797699
10,230,593,118.5282059
10,230,594,69.00295258
10,230,595,41.01863098
10,230,596,26.86645508
10,230,597,18.57148552
10,230,598,14.74049377
10,230,599,12.28728867
10,230,600,11.09159374
10,230,601,11.12083149
10,230,602,13.90174294
10,230,603,14.38654232
10,230,604,21.20914459
